fips,avg_wkly_wage,oty_avg_wkly_wage_chg,oty_avg_wkly_wage_pct_chg,ind,own,size,qtr,year
17187,785,-29,-3.6,10,0,0,3,2021
17189,951,16,1.7,10,0,0,3,2021
17191,707,43,6.5,10,0,0,3,2021
17193,768,47,6.5,10,0,0,3,2021
17195,877,63,7.7,10,0,0,3,2021
17197,1046,69,7.1,10,0,0,3,2021
17199,885,56,6.8,10,0,0,3,2021
17201,1033,70,7.3,10,0,0,3,2021
17203,891,25,2.9,10,0,0,3,2021
17999,1911,152,8.6,10,0,0,3,2021
18000,1032,71,7.4,10,0,0,3,2021
18001,832,44,5.6,10,0,0,3,2021
18003,1002,75,8.1,10,0,0,3,2021
18005,1141,104,10.0,10,0,0,3,2021
18007,791,25,3.3,10,0,0,3,2021
18009,796,65,8.9,10,0,0,3,2021
18011,971,89,10.1,10,0,0,3,2021
18013,606,15,2.5,10,0,0,3,2021
18015,810,15,1.9,10,0,0,3,2021
18017,856,74,9.5,10,0,0,3,2021
18019,912,49,5.7,10,0,0,3,2021
18021,755,64,9.3,10,0,0,3,2021
18023,891,33,3.8,10,0,0,3,2021
18025,727,54,8.0,10,0,0,3,2021
18027,815,37,4.8,10,0,0,3,2021
18029,846,32,3.9,10,0,0,3,2021
18031,893,-36,-3.9,10,0,0,3,2021
18033,1016,64,6.7,10,0,0,3,2021
18035,899,60,7.2,10,0,0,3,2021
18037,907,63,7.5,10,0,0,3,2021
18039,1135,135,13.5,10,0,0,3,2021
18041,822,16,2.0,10,0,0,3,2021
18043,940,67,7.7,10,0,0,3,2021
18045,757,46,6.5,10,0,0,3,2021
18047,699,11,1.6,10,0,0,3,2021
18049,837,51,6.5,10,0,0,3,2021
18051,1014,24,2.4,10,0,0,3,2021
18053,826,51,6.6,10,0,0,3,2021
18055,761,45,6.3,10,0,0,3,2021
18057,1152,69,6.4,10,0,0,3,2021
18059,934,47,5.3,10,0,0,3,2021
18061,811,52,6.9,10,0,0,3,2021
18063,891,92,11.5,10,0,0,3,2021
18065,826,65,8.5,10,0,0,3,2021
18067,931,20,2.2,10,0,0,3,2021
18069,830,63,8.2,10,0,0,3,2021
18071,958,29,3.1,10,0,0,3,2021
18073,831,2,0.2,10,0,0,3,2021
18075,787,40,5.4,10,0,0,3,2021
18077,855,46,5.7,10,0,0,3,2021
18079,831,-4,-0.5,10,0,0,3,2021
18081,864,44,5.4,10,0,0,3,2021
18083,864,47,5.8,10,0,0,3,2021
18085,989,59,6.3,10,0,0,3,2021
18087,1002,91,10.0,10,0,0,3,2021
18089,1044,98,10.4,10,0,0,3,2021
18091,955,127,15.3,10,0,0,3,2021
18093,828,23,2.9,10,0,0,3,2021
18095,846,38,4.7,10,0,0,3,2021
18097,1220,68,5.9,10,0,0,3,2021
18099,854,62,7.8,10,0,0,3,2021
18101,1380,54,4.1,10,0,0,3,2021
18103,813,36,4.6,10,0,0,3,2021
18105,998,58,6.2,10,0,0,3,2021
18107,945,67,7.6,10,0,0,3,2021
18109,825,42,5.4,10,0,0,3,2021
